name,email,annual_revenue,plan_type,tenure_months,monthly_charges,has_dedicated_csm,csm_name,csm_email,days_since_last_login,events_per_month_trend,support_ticket_velocity,churn_probability,risk_tier,churn_drivers,intervention_status
NovaSeat-7162-WPHPM,7162-wphpm@example.com,859.2,Enterprise,58,71.6,True,,,12,Increasing,0.63,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1599-MMYRQ,1599-mmyrq@example.com,977.4,Pro,62,81.45,False,,,0,Increasing,1.0,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8821-KVZKQ,8821-kvzkq@example.com,700.8,Pro,70,58.4,True,,,5,Increasing,0.73,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1496-GGSUK,1496-ggsuk@example.com,308.4,Starter,1,25.7,False,,,57,Declining,2.1,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-6434-TTGJP,6434-ttgjp@example.com,644.4,Enterprise,10,53.7,True,,,24,Stable,1.43,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8927}, {""driver"": ""days_since_last_login"", ""impact"": -0.8214}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0042-JVWOJ,0042-jvwoj@example.com,235.2,Pro,26,19.6,False,,,12,Increasing,0.5,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0130-SXOUN,0130-sxoun@example.com,1072.8,Starter,66,89.4,False,,,27,Increasing,0.73,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8971}, {""driver"": ""days_since_last_login"", ""impact"": -0.3077}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2575-GFSOE,2575-gfsoe@example.com,828.0,Starter,7,69.0,False,,,55,Declining,3.42,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-2330-PQGDQ,2330-pqgdq@example.com,1010.4,Pro,51,84.2,True,,,17,Declining,1.06,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-1452-UZOSF,1452-uzosf@example.com,1273.2,Enterprise,72,106.1,True,,,28,Increasing,1.42,0.0003,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8189}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}, {""driver"": ""tenure_months"", ""impact"": -0.0852}]",None
NovaSeat-2097-YVPKN,2097-yvpkn@example.com,309.0,Enterprise,65,25.75,False,,,11,Stable,1.39,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2842-JTCCU,2842-jtccu@example.com,552.6,Starter,2,46.05,False,,,56,Declining,2.17,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-8597-CTXVJ,8597-ctxvj@example.com,779.4,Pro,70,64.95,True,,,14,Increasing,0.76,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6631-HMANX,6631-hmanx@example.com,1025.4,Enterprise,72,85.45,True,,,2,Stable,1.28,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9962-BFPDU,9962-bfpdu@example.com,240.6,Starter,1,20.05,False,,,15,Increasing,0.7,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3296-SILRA,3296-silra@example.com,916.8,Starter,1,76.4,False,,,53,Declining,1.64,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-9681-OXGVC,9681-oxgvc@example.com,1206.0,Starter,5,100.5,False,,,31,Declining,1.72,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-6394-HHHZM,6394-hhhzm@example.com,248.4,Starter,3,20.7,False,,,15,Stable,1.07,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5995-LFTLE,5995-lftle@example.com,303.6,Enterprise,58,25.3,False,,,23,Stable,0.59,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5180-UCIIQ,5180-uciiq@example.com,480.6,Starter,22,40.05,False,,,56,Declining,2.48,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-1932-UEDCX,1932-uedcx@example.com,1207.2,Starter,33,100.6,False,,,11,Increasing,1.13,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7153-OANIO,7153-oanio@example.com,839.4,Starter,1,69.95,False,,,63,Declining,2.06,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-5188-HGMLP,5188-hgmlp@example.com,888.0,Starter,54,74.0,False,,,26,Stable,1.29,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9255}, {""driver"": ""days_since_last_login"", ""impact"": -0.7689}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0665-XHDJU,0665-xhdju@example.com,1192.8,Enterprise,72,99.4,False,,,7,Declining,1.09,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-6521-YYTYI,6521-yytyi@example.com,1119.6,Starter,1,93.3,False,,,37,Declining,2.32,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-8878-HMWBV,8878-hmwbv@example.com,589.8,Starter,3,49.15,False,,,36,Declining,1.68,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-8265-HKSOW,8265-hksow@example.com,1289.4,Enterprise,72,107.45,True,,,14,Increasing,1.31,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3544-FBCAS,3544-fbcas@example.com,1003.2,Enterprise,72,83.6,False,,,1,Stable,0.66,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5331-RGMTT,5331-rgmtt@example.com,1188.6,Starter,54,99.05,False,,,28,Stable,1.33,0.0003,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8629}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}, {""driver"": ""tenure_months"", ""impact"": -0.0852}]",None
NovaSeat-4759-PXTAN,4759-pxtan@example.com,961.2,Pro,59,80.1,True,,,29,Stable,1.47,0.0005,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.6548}, {""driver"": ""days_since_last_login"", ""impact"": 0.3881}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7054-DMVAS,7054-dmvas@example.com,783.6,Enterprise,54,65.3,False,,,29,Increasing,1.14,0.0004,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7771}, {""driver"": ""days_since_last_login"", ""impact"": 0.3707}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3428-MMGUB,3428-mmgub@example.com,1074.6,Enterprise,60,89.55,False,,,16,Stable,0.78,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6549-BTYPG,6549-btypg@example.com,729.6,Enterprise,60,60.8,True,,,6,Increasing,1.11,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7823-JSOAG,7823-jsoag@example.com,894.0,Starter,3,74.5,False,,,12,Increasing,0.84,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3705-RHRFR,3705-rhrfr@example.com,1189.8,Enterprise,69,99.15,False,,,0,Increasing,1.18,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9374-YOLBJ,9374-yolbj@example.com,231.0,Starter,1,19.25,False,,,5,Stable,1.04,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9074-KGVOX,9074-kgvox@example.com,473.4,Starter,50,39.45,False,,,12,Increasing,1.43,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9022}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6128-DAFVY,6128-dafvy@example.com,538.2,Starter,56,44.85,False,,,10,Increasing,1.12,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9933-QRGTX,9933-qrgtx@example.com,1166.4,Enterprise,60,97.2,True,,,9,Increasing,0.71,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4476-OSWTN,4476-oswtn@example.com,1326.6,Pro,69,110.55,True,,,15,Stable,1.23,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3751-KTZEL,3751-ktzel@example.com,420.6,Starter,1,35.05,False,,,63,Declining,2.61,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-1977-STDKI,1977-stdki@example.com,876.0,Starter,1,73.0,False,,,71,Declining,3.08,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-5066-GFJMM,5066-gfjmm@example.com,238.8,Starter,3,19.9,False,,,23,Stable,0.89,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2661-GKBTK,2661-gkbtk@example.com,923.4,Enterprise,60,76.95,True,,,22,Stable,0.51,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0458-HEUZG,0458-heuzg@example.com,424.8,Enterprise,13,35.4,True,,,19,Increasing,1.47,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.824}, {""driver"": ""days_since_last_login"", ""impact"": -0.8439}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7268-WNTCP,7268-wntcp@example.com,245.4,Enterprise,62,20.45,False,,,16,Declining,1.03,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-0824-VWDPO,0824-vwdpo@example.com,1161.0,Pro,45,96.75,False,,,16,Increasing,1.27,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8409-WQJUX,8409-wqjux@example.com,650.4,Pro,25,54.2,True,,,3,Declining,0.76,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-2578-JQPHZ,2578-jqphz@example.com,1201.2,Enterprise,44,100.1,True,,,4,Stable,1.25,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3278-FSIXX,3278-fsixx@example.com,543.0,Starter,2,45.25,False,,,27,Increasing,1.07,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8971}, {""driver"": ""days_since_last_login"", ""impact"": -0.3077}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5813-UECBU,5813-uecbu@example.com,1006.2,Starter,33,83.85,False,,,90,Declining,2.51,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-0328-GRPMV,0328-grpmv@example.com,841.2,Starter,1,70.1,False,,,69,Stable,3.96,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1335}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-9746-UGFAC,9746-ugfac@example.com,250.2,Pro,22,20.85,False,,,19,Increasing,0.99,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2946-KIQSP,2946-kiqsp@example.com,401.4,Starter,35,33.45,True,,,9,Increasing,1.16,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0625-AFOHS,0625-afohs@example.com,242.4,Enterprise,29,20.2,False,,,13,Increasing,0.52,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6726-WEXXK,6726-wexxk@example.com,1030.8,Pro,27,85.9,False,,,27,Increasing,0.8,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8971}, {""driver"": ""days_since_last_login"", ""impact"": -0.3077}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4636-OLWOE,4636-olwoe@example.com,732.0,Pro,54,61.0,True,,,0,Stable,1.39,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4342-HENTK,4342-hentk@example.com,847.8,Starter,2,70.65,False,,,67,Declining,2.35,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-4685-ERGHK,4685-erghk@example.com,1042.8,Pro,57,86.9,False,,,25,Stable,1.04,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.938}, {""driver"": ""days_since_last_login"", ""impact"": -0.8201}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0885-HMGPY,0885-hmgpy@example.com,832.8,Enterprise,62,69.4,True,,,22,Stable,1.4,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5003-OKNNK,5003-oknnk@example.com,244.2,Pro,15,20.35,False,,,17,Increasing,0.99,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4195-SMMNX,4195-smmnx@example.com,244.2,Starter,2,20.35,False,,,51,Stable,3.47,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1335}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-7208-PSIHR,7208-psihr@example.com,1251.6,Enterprise,70,104.3,True,,,28,Declining,0.88,0.0005,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8436}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}, {""driver"": ""tenure_months"", ""impact"": -0.0852}]",None
NovaSeat-4012-ZTHBR,4012-zthbr@example.com,539.4,Starter,21,44.95,False,,,26,Stable,1.12,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9255}, {""driver"": ""days_since_last_login"", ""impact"": -0.7689}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0489-WMEMG,0489-wmemg@example.com,593.4,Pro,23,49.45,True,,,17,Increasing,0.82,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7435-ZNUYY,7435-znuyy@example.com,247.2,Pro,6,20.6,False,,,7,Stable,0.89,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1354-YZFNB,1354-yzfnb@example.com,234.6,Enterprise,4,19.55,False,,,27,Increasing,1.47,0.0003,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7749}, {""driver"": ""days_since_last_login"", ""impact"": -0.2903}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
